Source,Target,Type,id,label,timeset,weight,wikiweight,isolateedge,distinctweight,source_name,target_name
Q972152,Q130631,Directed,12710,,,1.0,1,0,1,Pierre Hadot,Jacques Derrida
Q439143,Q130631,Directed,12712,,,2.0,2,0,1,Gillian Rose,Jacques Derrida
Q439143,Q44272,Directed,12713,,,2.0,2,0,1,Gillian Rose,Michel Foucault
Q439143,Q157318,Directed,12714,,,2.0,2,0,1,Gillian Rose,Leszek Kołakowski
Q439143,Q152388,Directed,12715,,,2.0,2,0,1,Gillian Rose,Theodor W. Adorno
Q472352,Q130631,Directed,12716,,,1.0,1,0,1,Amit Chaudhuri,Jacques Derrida
Q472352,Q44593,Directed,12717,,,1.0,1,0,1,Amit Chaudhuri,V. S. Naipaul
Q472352,Q2584343,Directed,12718,,,1.0,1,0,1,Amit Chaudhuri,Winfried Wehle
Q174359,Q507014,Directed,12719,,,2.0,2,0,1,Sylvère Lotringer,Paul Virilio
Q174359,Q352465,Directed,12720,,,2.0,2,0,1,Sylvère Lotringer,Félix Guattari
Q174359,Q157303,Directed,12721,,,3.0,2,0,1,Sylvère Lotringer,Georges Perec
Q174359,Q44272,Directed,12722,,,2.0,2,0,1,Sylvère Lotringer,Michel Foucault
Q174359,Q184226,Directed,12723,,,2.0,2,0,1,Sylvère Lotringer,Gilles Deleuze
Q174359,Q182847,Directed,12724,,,3.0,2,0,1,Sylvère Lotringer,Jean Baudrillard
Q174359,Q448427,Directed,12725,,,2.0,2,0,1,Sylvère Lotringer,Sarah Kofman
Q174359,Q179109,Directed,12726,,,2.0,2,0,1,Sylvère Lotringer,Roland Barthes
Q174359,Q8003,Directed,12727,,,2.0,2,0,1,Sylvère Lotringer,Sergei Eisenstein
Q174359,Q162597,Directed,12728,,,2.0,2,0,1,Sylvère Lotringer,Henri Lefebvre
Q174359,Q7197,Directed,12729,,,2.0,2,0,1,Sylvère Lotringer,Simone de Beauvoir
Q174359,Q513448,Directed,12730,,,2.0,2,0,1,Sylvère Lotringer,Lucien Goldmann
Q174359,Q4128,Directed,12732,,,2.0,2,0,1,Sylvère Lotringer,Louis Aragon
Q174359,Q1309970,Directed,12733,,,2.0,2,0,1,Sylvère Lotringer,Guy Hocquenghem
Q174359,Q188176,Directed,12735,,,3.0,2,0,1,Sylvère Lotringer,William S. Burroughs
Q174359,Q238584,Directed,12736,,,1.0,1,0,1,Sylvère Lotringer,Ronald David Laing
Q174359,Q180727,Directed,12738,,,3.0,2,0,1,Sylvère Lotringer,John Cage
Q174359,Q270641,Directed,12739,,,4.0,2,0,1,Sylvère Lotringer,Kathy Acker
Q174359,Q2149500,Directed,12740,,,2.0,2,0,1,Sylvère Lotringer,Richard Foreman
Q174359,Q130631,Directed,12741,,,2.0,2,0,1,Sylvère Lotringer,Jacques Derrida
Q174359,Q57426,Directed,12742,,,3.0,2,0,1,Sylvère Lotringer,Heiner Müller
Q174359,Q211731,Directed,12743,,,1.0,1,0,1,Sylvère Lotringer,Timothy Leary
Q174359,Q235066,Directed,12745,,,2.0,2,0,1,Sylvère Lotringer,Laurie Anderson
Q174359,Q127330,Directed,12746,,,2.0,2,0,1,Sylvère Lotringer,Frank Zappa
Q174359,Q310341,Directed,12747,,,2.0,2,0,1,Sylvère Lotringer,Antonio Negri
Q174359,Q187166,Directed,12750,,,3.0,2,0,1,Sylvère Lotringer,Antonin Artaud
Q174359,Q156133,Directed,12751,,,2.0,2,0,1,Sylvère Lotringer,Mumia Abu-Jamal
Q174359,Q747790,Directed,12752,,,2.0,2,0,1,Sylvère Lotringer,Paolo Virno
Q174359,Q207359,Directed,12753,,,2.0,2,0,1,Sylvère Lotringer,Georges Bataille
Q174359,Q151820,Directed,12754,,,2.0,2,0,1,Sylvère Lotringer,Louis-Ferdinand Céline
Q174359,Q34816,Directed,12755,,,2.0,2,0,1,Sylvère Lotringer,Kathryn Bigelow
Q174359,Q157309,Directed,12759,,,2.0,2,0,1,Sylvère Lotringer,Simone Weil
Q2602418,Q1794029,Directed,12762,,,1.0,1,0,1,Yvonne Picard,Kurt Röttgers
Q2602418,Q7197,Directed,12763,,,1.0,1,0,1,Yvonne Picard,Simone de Beauvoir
Q2602418,Q9364,Directed,12764,,,1.0,1,0,1,Yvonne Picard,Jean-Paul Sartre
Q2602418,Q315210,Directed,12765,,,1.0,1,0,1,Yvonne Picard,Maurice Blanchot
Q2602418,Q130631,Directed,12766,,,1.0,1,0,1,Yvonne Picard,Jacques Derrida
Q2602418,Q153034,Directed,12767,,,1.0,1,0,1,Yvonne Picard,Emmanuel Levinas
Q1086671,Q315210,Directed,12768,,,1.0,1,0,1,Christopher Fynsk,Maurice Blanchot
Q1086671,Q130631,Directed,12769,,,1.0,1,0,1,Christopher Fynsk,Jacques Derrida
Q1086671,Q1333153,Directed,12770,,,1.0,1,0,1,Christopher Fynsk,Philippe Lacoue-Labarthe
Q1086671,Q193257,Directed,12771,,,1.0,1,0,1,Christopher Fynsk,Jean-François Lyotard
Q505107,Q130631,Directed,12772,,,4.0,4,0,1,Philippe Beck,Jacques Derrida
Q2163352,Q76356,Directed,12774,,,1.0,1,0,1,Rolf Elberfeld,Hans-Georg Gadamer
Q498421,Q4616,Directed,12775,,,2.0,1,0,1,Andreas Jacke,Marilyn Monroe
Q498421,Q5383,Directed,12776,,,1.0,1,0,1,Andreas Jacke,David Bowie
Q498421,Q61078,Directed,12777,,,1.0,1,0,1,Andreas Jacke,Walter Benjamin
Q498421,Q130631,Directed,12778,,,1.0,1,0,1,Andreas Jacke,Jacques Derrida
Q1294720,Q76356,Directed,12780,,,1.0,1,0,1,Ruth Sonderegger,Hans-Georg Gadamer
Q1294720,Q130631,Directed,12781,,,1.0,1,0,1,Ruth Sonderegger,Jacques Derrida
Q2425847,Q213909,Directed,12782,,,1.0,1,0,1,Thomas Locher,Alfred Sohn-Rethel
Q2425847,Q130631,Directed,12784,,,1.0,1,0,1,Thomas Locher,Jacques Derrida
Q1827946,Q353754,Directed,12785,,,1.0,1,0,1,Liselotte M. Davis,Paul de Man
Q1827946,Q130631,Directed,12788,,,1.0,1,0,1,Liselotte M. Davis,Jacques Derrida
Q1827946,Q61627,Directed,12790,,,1.0,1,0,1,Liselotte M. Davis,Uwe Johnson
Q694172,Q130631,Directed,12793,,,2.0,1,0,1,Arno Böhler,Jacques Derrida
Q694172,Q184226,Directed,12795,,,2.0,1,0,1,Arno Böhler,Gilles Deleuze
Q694172,Q450663,Directed,12796,,,1.0,1,0,1,Arno Böhler,Avital Ronell
Q694172,Q503017,Directed,12797,,,1.0,1,0,1,Arno Böhler,Jean-Luc Nancy
Q694172,Q219368,Directed,12798,,,1.0,1,0,1,Arno Böhler,Judith Butler
Q98304,Q130631,Directed,12800,,,1.0,1,0,1,Gunther Teubner,Jacques Derrida
Q98304,Q497203,Directed,12801,,,1.0,1,0,1,Gunther Teubner,Andreas Fischer-Lescano
Q98304,Q57238,Directed,12804,,,1.0,1,0,1,Gunther Teubner,Niklas Luhmann
Q531670,Q477891,Directed,12805,,,1.0,1,0,1,Jérôme Bel,Angelin Preljocaj
Q531670,Q96944,Directed,12806,,,1.0,1,0,1,Jérôme Bel,Rainer Riehn
Q531670,Q298075,Directed,12809,,,1.0,1,0,1,Jérôme Bel,Guy Debord
Q531670,Q179109,Directed,12810,,,1.0,1,0,1,Jérôme Bel,Roland Barthes
Q531670,Q130631,Directed,12811,,,1.0,1,0,1,Jérôme Bel,Jacques Derrida
Q531670,Q44272,Directed,12812,,,1.0,1,0,1,Jérôme Bel,Michel Foucault
Q1685233,Q994115,Directed,12814,,,1.0,1,0,1,Jean-Pierre Moussaron,Michel Deguy
Q1685233,Q1333153,Directed,12815,,,1.0,1,0,1,Jean-Pierre Moussaron,Philippe Lacoue-Labarthe
Q1685233,Q130631,Directed,12816,,,1.0,1,0,1,Jean-Pierre Moussaron,Jacques Derrida
Q1723861,Q215258,Directed,12817,,,2.0,1,0,1,Ludwig Nagl,Richard Rorty
Q1723861,Q76357,Directed,12818,,,1.0,1,0,1,Ludwig Nagl,Jürgen Habermas
Q1723861,Q130631,Directed,12819,,,1.0,1,0,1,Ludwig Nagl,Jacques Derrida
Q3130605,Q1771788,Directed,12820,,,2.0,2,0,1,Henri Bacry,Jean-Marc Lévy-Leblond
Q5408270,Q313852,Directed,12822,,,1.0,1,0,1,Eugenio Donato,Tzvetan Todorov
Q5408270,Q179109,Directed,12823,,,1.0,1,0,1,Eugenio Donato,Roland Barthes
Q5408270,Q1367032,Directed,12824,,,1.0,1,0,1,Eugenio Donato,Georges Poulet
Q5408270,Q129228,Directed,12825,,,2.0,1,0,1,Eugenio Donato,René Girard
Q5408270,Q540407,Directed,12826,,,1.0,1,0,1,Eugenio Donato,Jean Hyppolite
Q5408270,Q130631,Directed,12827,,,2.0,2,0,1,Eugenio Donato,Jacques Derrida
Q5408270,Q472206,Directed,12828,,,1.0,1,0,1,Eugenio Donato,Jean-Pierre Vernant
Q5408270,Q511680,Directed,12829,,,1.0,1,0,1,Eugenio Donato,Nicolas Ruwet
Q5408270,Q169906,Directed,12830,,,1.0,1,0,1,Eugenio Donato,Jacques Lacan
Q17745931,Q130631,Directed,12831,,,1.0,1,0,1,Mark B. N. Hansen,Jacques Derrida
Q17745931,Q352465,Directed,12832,,,1.0,1,0,1,Mark B. N. Hansen,Félix Guattari
Q17745931,Q169906,Directed,12833,,,1.0,1,0,1,Mark B. N. Hansen,Jacques Lacan
Q17745931,Q437616,Directed,12834,,,1.0,1,0,1,Mark B. N. Hansen,Bill Viola
Q17745931,Q61078,Directed,12835,,,1.0,1,0,1,Mark B. N. Hansen,Walter Benjamin
Q17745931,Q184226,Directed,12836,,,1.0,1,0,1,Mark B. N. Hansen,Gilles Deleuze
Q17745931,Q44272,Directed,12837,,,2.0,1,0,1,Mark B. N. Hansen,Michel Foucault
Q17745931,Q212639,Directed,12839,,,1.0,1,0,1,Mark B. N. Hansen,Maurice Merleau-Ponty
Q17579905,Q130631,Directed,12840,,,1.0,1,0,1,Stefan Zenklusen,Jacques Derrida
Q17579905,Q156268,Directed,12841,,,2.0,1,0,1,Stefan Zenklusen,Pierre Bourdie
Q17579905,Q152388,Directed,12842,,,1.0,1,0,1,Stefan Zenklusen,Theodor W. Adorno
Q17579905,Q158092,Directed,12843,,,1.0,1,0,1,Stefan Zenklusen,Zygmunt Bauman
Q17579905,Q76844,Directed,12844,,,1.0,1,0,1,Stefan Zenklusen,Ulrich Beck
Q17579905,Q380443,Directed,12845,,,1.0,1,0,1,Stefan Zenklusen,Alain Finkielkraut
Q15489627,Q60025,Directed,12846,,,1.0,1,0,1,Jonathan Rée,Hannah Arendt
Q15489627,Q201538,Directed,12847,,,2.0,2,0,1,Jonathan Rée,Edward Said
Q15489627,Q130631,Directed,12848,,,2.0,2,0,1,Jonathan Rée,Jacques Derrida
Q15489627,Q1680913,Directed,12849,,,1.0,1,0,1,Jonathan Rée,J. O. Urmson
Q15489627,Q1443556,Directed,12850,,,1.0,1,0,1,Jonathan Rée,Frank Kermode
Q15489627,Q192066,Directed,12851,,,2.0,2,0,1,Jonathan Rée,Paul Ricœur
Q15489627,Q315349,Directed,12852,,,1.0,1,0,1,Jonathan Rée,Terry Eagleton
Q15489627,Q159876,Directed,12853,,,1.0,1,0,1,Jonathan Rée,Julia Kristeva
Q15489627,Q234964,Directed,12854,,,1.0,1,0,1,Jonathan Rée,Hélène Cixous
Q15402113,Q153034,Directed,12857,,,2.0,2,0,1,Yury Kharchenko,Emmanuel Levinas
Q15402113,Q130631,Directed,12858,,,2.0,2,0,1,Yury Kharchenko,Jacques Derrida
Q16937949,Q712709,Directed,12860,,,1.0,1,0,1,Daniel Wachter,Richard Swinburne
Q16937949,Q44272,Directed,12861,,,1.0,1,0,1,Daniel Wachter,Michel Foucault
Q16937949,Q215258,Directed,12862,,,1.0,1,0,1,Daniel Wachter,Richard Rorty
Q16937949,Q193257,Directed,12863,,,1.0,1,0,1,Daniel Wachter,Jean-François Lyotard
Q16937949,Q130631,Directed,12864,,,1.0,1,0,1,Daniel Wachter,Jacques Derrida
Q19847577,Q157309,Directed,12865,,,2.0,2,0,1,Vladimir Gradev,Simone Weil
Q18221112,Q13012,Directed,12866,,,1.0,1,0,1,Rosemary Arrojo,João Guimarães Rosa
Q18221112,Q909,Directed,12867,,,1.0,1,0,1,Rosemary Arrojo,Jorge Luis Borges
Q18221112,Q130631,Directed,12871,,,1.0,1,0,1,Rosemary Arrojo,Jacques Derrida
Q18913276,Q454802,Directed,12873,,,1.0,1,0,1,Niels Åkerstrøm Andersen,Ernesto Laclau
Q18913276,Q688123,Directed,12874,,,1.0,1,0,1,Niels Åkerstrøm Andersen,Armin Nassehi
Q18913276,Q130631,Directed,12875,,,1.0,1,0,1,Niels Åkerstrøm Andersen,Jacques Derrida
Q18913276,Q57238,Directed,12876,,,1.0,1,0,1,Niels Åkerstrøm Andersen,Niklas Luhmann
Q19947210,Q130631,Directed,12879,,,2.0,2,0,1,Samuel IJsseling,Jacques Derrida
Q19947210,Q944398,Directed,12880,,,2.0,2,0,1,Samuel IJsseling,Hans Achterhuis
Q19964232,Q235066,Directed,12881,,,1.0,1,0,1,Q19964232,Laurie Anderson
Q19964232,Q164358,Directed,12882,,,1.0,1,0,1,Q19964232,Robert Rauschenberg
Q19964232,Q158056,Directed,12884,,,1.0,1,0,1,Q19964232,Nam June Paik
Q19964232,Q155057,Directed,12885,,,1.0,1,0,1,Q19964232,Jasper Johns
Q19964232,Q132305,Directed,12886,,,1.0,1,0,1,Q19964232,Willem de Kooning
Q19964232,Q321917,Directed,12887,,,1.0,1,0,1,Q19964232,Spalding Gray
Q19964232,Q469934,Directed,12890,,,1.0,1,0,1,Q19964232,Joan Mitchell
Q19964232,Q267170,Directed,12891,,,1.0,1,0,1,Q19964232,Meredith Monk
Q19964232,Q159876,Directed,12892,,,1.0,1,0,1,Q19964232,Julia Kristeva
Q19964232,Q438806,Directed,12893,,,1.0,1,0,1,Q19964232,Lucinda Childs
Q19964232,Q180727,Directed,12894,,,1.0,1,0,1,Q19964232,John Cage
Q19964232,Q544899,Directed,12897,,,1.0,1,0,1,Q19964232,Ellsworth Kelly
Q19964232,Q130631,Directed,12899,,,1.0,1,0,1,Q19964232,Jacques Derrida
Q19964232,Q156193,Directed,12901,,,1.0,1,0,1,Q19964232,Pierre Boulez
Q19964232,Q262791,Directed,12904,,,1.0,1,0,1,Q19964232,Steve Reich
Q18333961,Q75790,Directed,12909,,,1.0,1,0,1,Ilse Orth,Karl Löwith
Q18333961,Q818024,Directed,12910,,,1.0,1,0,1,Ilse Orth,Benno von Wiese
Q18333961,Q76356,Directed,12912,,,1.0,1,0,1,Ilse Orth,Hans-Georg Gadamer
Q18333961,Q185375,Directed,12914,,,1.0,1,0,1,Ilse Orth,Mikhail Bakhtin
Q18333961,Q192066,Directed,12916,,,1.0,1,0,1,Ilse Orth,Paul Ricœur
Q18333961,Q212639,Directed,12917,,,1.0,1,0,1,Ilse Orth,Maurice Merleau-Ponty
Q18333961,Q44272,Directed,12918,,,1.0,1,0,1,Ilse Orth,Michel Foucault
Q18333961,Q130631,Directed,12920,,,1.0,1,0,1,Ilse Orth,Jacques Derrida
Q18333961,Q153965,Directed,12921,,,1.0,1,0,1,Ilse Orth,Joseph Beuys
Q7782868,Q932276,Directed,12922,,,1.0,1,0,1,Theresa Hak Kyung Cha,Christian Metz
Q7782868,Q179109,Directed,12923,,,1.0,1,0,1,Theresa Hak Kyung Cha,Roland Barthes
Q7782868,Q1613081,Directed,12924,,,1.0,1,0,1,Theresa Hak Kyung Cha,Sabine Breitwieser
Q7782868,Q350778,Directed,12926,,,1.0,1,0,1,Theresa Hak Kyung Cha,Alexander Luria
Q7782868,Q169906,Directed,12927,,,1.0,1,0,1,Theresa Hak Kyung Cha,Jacques Lacan
Q7782868,Q130631,Directed,12928,,,1.0,1,0,1,Theresa Hak Kyung Cha,Jacques Derrida
Q23928946,Q1598017,Directed,12929,,,1.0,1,0,1,Q23928946,Heinrich Klotz
Q23928946,Q86380,Directed,12931,,,1.0,1,0,1,Q23928946,Bazon Brock
Q23928946,Q130631,Directed,12933,,,1.0,1,0,1,Q23928946,Jacques Derrida
Q20907848,Q69187,Directed,12936,,,1.0,1,0,1,Erich Hörl,Friedrich Kittler
Q20907848,Q1576832,Directed,12937,,,1.0,1,0,1,Erich Hörl,Hans-Dieter Bahr
Q20907848,Q130631,Directed,12938,,,1.0,1,0,1,Erich Hörl,Jacques Derrida
Q20907848,Q114674,Directed,12939,,,1.0,1,0,1,Erich Hörl,Thomas Macho
Q20907848,Q912704,Directed,12941,,,1.0,1,0,1,Erich Hörl,Brian Massumi
Q20907848,Q1345582,Directed,12942,,,1.0,1,0,1,Erich Hörl,Gilbert Simondon
Q20907848,Q352465,Directed,12943,,,1.0,1,0,1,Erich Hörl,Félix Guattari
Q20907848,Q44272,Directed,12944,,,1.0,1,0,1,Erich Hörl,Michel Foucault
Q24729680,Q28918,Directed,12945,,,1.0,1,0,1,Q24729680,Luce Irigaray
Q24729680,Q130631,Directed,12946,,,1.0,1,0,1,Q24729680,Jacques Derrida
Q24729680,Q159876,Directed,12947,,,1.0,1,0,1,Q24729680,Julia Kristeva
Q24729680,Q315210,Directed,12949,,,1.0,1,0,1,Q24729680,Maurice Blanchot
Q666863,Q76959,Directed,12954,,,1.0,1,0,1,Jozef IJsewijn,Ralf Dahrendorf
Q666863,Q130631,Directed,12956,,,1.0,1,0,1,Jozef IJsewijn,Jacques Derrida
Q666863,Q2516,Directed,12957,,,1.0,1,0,1,Jozef IJsewijn,Helmut Schmidt
Q666863,Q19943,Directed,12958,,,1.0,1,0,1,Jozef IJsewijn,Juan Carlos I
Q666863,Q12807,Directed,12959,,,1.0,1,0,1,Jozef IJsewijn,Umberto Eco
Q666863,Q2567,Directed,12960,,,1.0,1,0,1,Jozef IJsewijn,Richard von Weizsäcker
Q666863,Q1604446,Directed,12962,,,1.0,1,0,1,Jozef IJsewijn,Helmuth Schneider
Q666863,Q99447,Directed,12963,,,1.0,1,0,1,Jozef IJsewijn,Peter Kuhlmann
Q26202373,Q130631,Directed,12964,,,2.0,2,0,1,Q26202373,Jacques Derrida
Q24030377,Q448427,Directed,12967,,,1.0,1,0,1,Bettina Spoerri,Sarah Kofman
Q24030377,Q234964,Directed,12968,,,1.0,1,0,1,Bettina Spoerri,Hélène Cixous
Q24030377,Q130631,Directed,12969,,,1.0,1,0,1,Bettina Spoerri,Jacques Derrida
Q24030377,Q12807,Directed,12970,,,1.0,1,0,1,Bettina Spoerri,Umberto Eco
Q310341,Q352465,Directed,12977,,,19.0,9,0,1,Antonio Negri,Félix Guattari
Q310341,Q184169,Directed,12978,,,7.0,7,0,1,Antonio Negri,Louis Althusser
Q310341,Q8440,Directed,12979,,,7.0,7,0,1,Antonio Negri,Hugo Chávez
Q3100099,Q130631,Directed,12980,,,1.0,1,0,1,Tomás Segovia,Jacques Derrida
Q3100099,Q161955,Directed,12981,,,1.0,1,0,1,Tomás Segovia,André Breton
Q3100099,Q46739,Directed,12982,,,1.0,1,0,1,Tomás Segovia,Octavio Paz Joto
Q3100099,Q41408,Directed,12983,,,1.0,1,0,1,Tomás Segovia,Federico García Lorca
Q3100099,Q169906,Directed,12984,,,1.0,1,0,1,Tomás Segovia,Jacques Lacan
Q3100099,Q41590,Directed,12985,,,1.0,1,0,1,Tomás Segovia,Mircea Eliade
Q311687,Q467470,Directed,12986,,,1.0,1,0,1,Giorgio Agamben,Jacques Rancière
Q311687,Q1346171,Directed,12987,,,1.0,1,0,1,Giorgio Agamben,Enzo Traverso
Q311687,Q212639,Directed,12988,,,1.0,1,0,1,Giorgio Agamben,Maurice Merleau-Ponty
Q331853,Q313772,Directed,12992,,,3.0,1,0,1,Benjamin Lee Whorf,George Lakoff
Q331853,Q4391924,Directed,12994,,,2.0,1,0,1,Benjamin Lee Whorf,Michael Silverstein
Q331853,Q213195,Directed,12997,,,1.0,1,0,1,Benjamin Lee Whorf,Burrhus Frederic Skinner
Q331853,Q333227,Directed,13007,,,1.0,1,0,1,Benjamin Lee Whorf,Morris Swadesh
Q331853,Q718585,Directed,13008,,,1.0,1,0,1,Benjamin Lee Whorf,I. A. Richards
Q331853,Q9049,Directed,13010,,,2.0,1,0,1,Benjamin Lee Whorf,Noam Chomsky
Q331853,Q311772,Directed,13013,,,1.0,1,0,1,Benjamin Lee Whorf,Donald Davidson
Q331853,Q319186,Directed,13014,,,1.0,1,0,1,Benjamin Lee Whorf,Jerry Fodor
Q331853,Q212730,Directed,13015,,,1.0,1,0,1,Benjamin Lee Whorf,Steven Pinker
Q331853,Q7608833,Directed,13016,,,2.0,1,0,1,Benjamin Lee Whorf,Stephen C. Levinson
Q331853,Q185375,Directed,13018,,,1.0,1,0,1,Benjamin Lee Whorf,Mikhail Bakhtin
Q331853,Q180819,Directed,13019,,,1.0,1,0,1,Benjamin Lee Whorf,Lev Vigotsky
Q331853,Q407741,Directed,13023,,,1.0,1,0,1,Benjamin Lee Whorf,Yuri Knorozov
Q243757,Q81244,Directed,13024,,,1.0,1,0,1,A. J. Ayer,Karl Popper
Q243757,Q471923,Directed,13025,,,1.0,1,0,1,A. J. Ayer,R. M. Hare
Q243757,Q311760,Directed,13027,,,1.0,1,0,1,A. J. Ayer,P. F. Strawson
Q243757,Q710767,Directed,13028,,,2.0,1,0,1,A. J. Ayer,Ted Honderich
Q243757,Q2486254,Directed,13032,,,1.0,1,0,1,A. J. Ayer,Stuart Hampshire
Q243757,Q3335,Directed,13036,,,1.0,1,0,1,A. J. Ayer,George Orwell
Q243757,Q199369,Directed,13039,,,1.0,1,0,1,A. J. Ayer,Naomi Campbell
Q243757,Q272615,Directed,13041,,,2.0,2,0,1,A. J. Ayer,J. L. Austin
Q243757,Q711004,Directed,13042,,,1.0,1,0,1,A. J. Ayer,Alex Callinicos
Q243757,Q573844,Directed,13043,,,1.0,1,0,1,A. J. Ayer,"Anthony Quinton, Baron Quinton"
Q169906,Q526206,Directed,13045,,,2.0,2,0,1,Jacques Lacan,Wilfred Bion
Q169906,Q458676,Directed,13046,,,1.0,1,0,1,Jacques Lacan,Maud Mannoni
Q169906,Q451348,Directed,13048,,,2.0,2,0,1,Jacques Lacan,Donald Winnicott
Q169906,Q519188,Directed,13049,,,1.0,1,0,1,Jacques Lacan,André Green
Q169906,Q450663,Directed,13050,,,1.0,1,0,1,Jacques Lacan,Avital Ronell
Q169906,Q5362883,Directed,13053,,,1.0,1,0,1,Jacques Lacan,Elizabeth Grosz
Q169906,Q2830584,Directed,13054,,,1.0,1,0,1,Jacques Lacan,Alan Sheridan
Q169906,Q184980,Directed,13055,,,1.0,1,0,1,Jacques Lacan,Thomas Kuhn
Q169906,Q7329866,Directed,13056,,,1.0,1,0,1,Jacques Lacan,Richard Webster
Q169906,Q1210515,Directed,13057,,,1.0,1,0,1,Jacques Lacan,Didier Anzieu
Q212639,Q61628,Directed,13059,,,1.0,1,0,1,Maurice Merleau-Ponty,Eugen Fink
Q212639,Q128126,Directed,13060,,,4.0,3,0,1,Maurice Merleau-Ponty,Claude Lévi-Strauss
Q212639,Q9364,Directed,13061,,,12.0,4,0,1,Maurice Merleau-Ponty,Jean-Paul Sartre
Q212639,Q365129,Directed,13062,,,2.0,2,0,1,Maurice Merleau-Ponty,Arthur Danto
Q212639,Q6957555,Directed,13064,,,1.0,1,0,1,Maurice Merleau-Ponty,Nader El-Bizri
Q212639,Q681183,Directed,13067,,,2.0,2,0,1,Maurice Merleau-Ponty,Renaud Barbaras
Q212639,Q44272,Directed,13068,,,3.0,3,0,1,Maurice Merleau-Ponty,Michel Foucault
Q212639,Q158030,Directed,13070,,,2.0,2,0,1,Maurice Merleau-Ponty,Cornelius Castoriadis locus
Q212639,Q184226,Directed,13071,,,2.0,2,0,1,Maurice Merleau-Ponty,Gilles Deleuze
Q212639,Q219368,Directed,13072,,,2.0,2,0,1,Maurice Merleau-Ponty,Judith Butler
Q212639,Q971585,Directed,13073,,,2.0,1,0,1,Maurice Merleau-Ponty,Hubert Dreyfus
Q212639,Q373036,Directed,13075,,,1.0,1,0,1,Maurice Merleau-Ponty,Claude Lefort
Q212639,Q611015,Directed,13076,,,1.0,1,0,1,Maurice Merleau-Ponty,Jean Laplanche
Q212639,Q5292818,Directed,13077,,,1.0,1,0,1,Maurice Merleau-Ponty,Don Ihde
Q212639,Q1345582,Directed,13078,,,1.0,1,0,1,Maurice Merleau-Ponty,Gilbert Simondon
Q212639,Q28918,Directed,13079,,,2.0,2,0,1,Maurice Merleau-Ponty,Luce Irigaray
Q212639,Q3113251,Directed,13080,,,1.0,1,0,1,Maurice Merleau-Ponty,Graham Harman
Q212639,Q169906,Directed,13081,,,2.0,2,0,1,Maurice Merleau-Ponty,Jacques Lacan
Q212639,Q5210973,Directed,13084,,,1.0,1,0,1,Maurice Merleau-Ponty,Dalibor Vesely
Q212639,Q507014,Directed,13085,,,2.0,2,0,1,Maurice Merleau-Ponty,Paul Virilio
Q212639,Q923582,Directed,13086,,,2.0,1,0,1,Maurice Merleau-Ponty,Francisco Varela
Q212639,Q540407,Directed,13087,,,1.0,1,0,1,Maurice Merleau-Ponty,Jean Hyppolite
Q212639,Q157309,Directed,13088,,,1.0,1,0,1,Maurice Merleau-Ponty,Simone Weil
Q212639,Q7197,Directed,13089,,,3.0,3,0,1,Maurice Merleau-Ponty,Simone de Beauvoir
Q212639,Q151164,Directed,13090,,,1.0,1,0,1,Maurice Merleau-Ponty,André Malraux
Q212639,Q541807,Directed,13095,,,1.0,1,0,1,Maurice Merleau-Ponty,Xavier Tilliette
Q214642,Q57410,Directed,13098,,,2.0,2,0,1,Paul Auster,Shimon Peres
Q214642,Q39259,Directed,13100,,,1.0,1,0,1,Paul Auster,Recep Tayyip Erdoğan
Q214642,Q553887,Directed,13101,,,2.0,2,0,1,Paul Auster,Michel de Certeau
Q214642,Q182847,Directed,13102,,,4.0,3,0,1,Paul Auster,Jean Baudrillard
Q214642,Q29418,Directed,13103,,,2.0,2,0,1,Paul Auster,John Ashbery
Q214642,Q528164,Directed,13105,,,1.0,1,0,1,Paul Auster,James Wood
Q214642,Q523621,Directed,13108,,,1.0,1,0,1,Paul Auster,André du Bouchet
Q214642,Q733295,Directed,13109,,,1.0,1,0,1,Paul Auster,Jacques Dupin
Q214642,Q463151,Directed,13112,,,1.0,1,0,1,Paul Auster,Pierre Clastres
Q214642,Q273654,Directed,13115,,,1.0,1,0,1,Paul Auster,Olga Neuwirth
Q152388,Q76826,Directed,13119,,,24.0,6,0,1,Theodor W. Adorno,Max Horkheimer
Q152388,Q61078,Directed,13120,,,18.0,5,0,1,Theodor W. Adorno,Walter Benjamin
Q152388,Q2134159,Directed,13121,,,1.0,1,0,1,Theodor W. Adorno,Raymond Geuss
Q152388,Q76357,Directed,13122,,,8.0,4,0,1,Theodor W. Adorno,Jürgen Habermas
Q152388,Q60030,Directed,13123,,,11.0,5,0,1,Theodor W. Adorno,Herbert Marcuse
Q152388,Q347362,Directed,13124,,,1.0,1,0,1,Theodor W. Adorno,Fredric Jameson
Q152388,Q154556,Directed,13125,,,2.0,1,0,1,Theodor W. Adorno,Karlheinz Stockhausen
Q152388,Q37327,Directed,13126,,,2.0,1,0,1,Theodor W. Adorno,Samuel Beckett
Q152388,Q81244,Directed,13127,,,4.0,3,0,1,Theodor W. Adorno,Karl Popper
Q152388,Q38757,Directed,13128,,,6.0,3,0,1,Theodor W. Adorno,Bertolt Brecht
Q152388,Q57244,Directed,13129,,,2.0,1,0,1,Theodor W. Adorno,Paul Hindemith
Q152388,Q213909,Directed,13131,,,1.0,1,0,1,Theodor W. Adorno,Alfred Sohn-Rethel
