local_source,local_target,Source,Target,Type,id,label,timeset,weight,wikiweight,isolateedge,distinctweight,source_name,target_name
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q2848599,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q2848599,Directed,663,,,2.0,1,0,1,Antonin Artaud,André S. Labarthe
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q184226,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q184226,Directed,664,,,10.0,4,0,1,Georges Bataille,Gilles Deleuze
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q193257,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q193257,Directed,665,,,5.0,2,0,1,Georges Bataille,Jean-François Lyotard
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q157318,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q157318,Directed,669,,,2.0,1,0,1,Georges Bataille,Leszek Kołakowski
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q152388,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q152388,Directed,670,,,3.0,2,0,1,Georges Bataille,Theodor W. Adorno
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q19683755,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q19683755,Directed,671,,,2.0,1,0,1,Jean-Luc Nancy,Boyan Manchev
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q76826,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q76826,Directed,672,,,2.0,1,0,1,Georges Bataille,Max Horkheimer
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q61078,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q61078,Directed,673,,,10.0,5,0,1,Georges Bataille,Walter Benjamin
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q12287371,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q12287371,Directed,676,,,6.0,1,0,1,Paul de Man,Q12287371
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q274931,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q274931,Directed,677,,,4.0,2,0,1,Roland Barthes,Émile Benveniste
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q76357,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q76357,Directed,678,,,6.0,4,0,1,Georges Bataille,Jürgen Habermas
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q212639,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q212639,Directed,679,,,2.0,1,0,1,Jean-Luc Nancy,Maurice Merleau-Ponty
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q3168766,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q3168766,Directed,681,,,2.0,1,0,1,Claude Lévi-Strauss,Jean-Philippe Cazier
http://datadock.io/timathom/netsci/id/resource/person/Q454802,http://datadock.io/timathom/netsci/id/resource/person/Q450741,http://www.wikidata.org/entity/Q454802,http://www.wikidata.org/entity/Q450741,Directed,682,,,1.0,1,0,1,Ernesto Laclau,Stuart Hall
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q123190,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q123190,Directed,685,,,17.0,10,0,1,Claude Lévi-Strauss,Jean Pegelagarto
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q351359,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q351359,Directed,686,,,3.0,2,0,1,Emmanuel Levinas,Emmanuel Mounier
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q3172841,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q3172841,Directed,690,,,2.0,1,0,1,Claude Lévi-Strauss,Jean José Marchand
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q184750,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q184750,Directed,692,,,32.0,17,0,1,Louis Althusser,Slavoj Žižek
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q454802,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q454802,Directed,693,,,13.0,7,0,1,Louis Althusser,Ernesto Laclau
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q711004,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q711004,Directed,698,,,4.0,3,0,1,Louis Althusser,Alex Callinicos
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q165274,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q165274,Directed,699,,,4.0,1,0,1,Georges Bataille,Jacques Prévert
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q164720,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q164720,Directed,700,,,3.0,1,0,1,Georges Bataille,Yves Tanguy
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q1406365,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q1406365,Directed,701,,,1.0,1,0,1,Antonin Artaud,Giordano Berti
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q912866,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q912866,Directed,702,,,2.0,1,0,1,Paul de Man,Horace Engdahl
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q5968970,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q5968970,Directed,703,,,2.0,1,0,1,Paul de Man,Q5968970
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q460824,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q460824,Directed,704,,,4.0,3,0,1,Louis Althusser,Jean-Luc Marion
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q55972,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q55972,Directed,705,,,1.0,1,0,1,Claude Lévi-Strauss,André Martinet
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q333227,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q333227,Directed,706,,,1.0,1,0,1,Claude Lévi-Strauss,Morris Swadesh
http://datadock.io/timathom/netsci/id/resource/person/Q454802,http://datadock.io/timathom/netsci/id/resource/person/Q505296,http://www.wikidata.org/entity/Q454802,http://www.wikidata.org/entity/Q505296,Directed,708,,,1.0,1,0,1,Ernesto Laclau,Nicos Poulantzas
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q960473,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q960473,Directed,709,,,2.0,1,0,1,Louis Althusser,Maurice Godelier
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q378116,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q378116,Directed,710,,,10.0,5,0,1,Louis Althusser,Régis Debray
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q313509,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q313509,Directed,711,,,12.0,3,0,1,Louis Althusser,Bernard-Henri Lévy
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q2042,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q2042,Directed,713,,,2.0,1,0,1,Louis Althusser,Charles de Gaulle
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q184169,Directed,714,,,17.0,10,0,1,Claude Lévi-Strauss,Louis Althusser
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q468043,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q468043,Directed,715,,,1.0,1,0,1,Julia Kristeva,Jon Elster
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q160640,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q160640,Directed,717,,,4.0,2,0,1,Louis Althusser,Raymond Aron
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q30487,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q30487,Directed,720,,,2.0,1,0,1,Louis Althusser,Mikhail Gorbachev
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q46739,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q46739,Directed,721,,,4.0,3,0,1,Claude Lévi-Strauss,Octavio Paz Joto
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q77144,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q77144,Directed,722,,,3.0,2,0,1,Claude Lévi-Strauss,Leo Strauss
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q236173,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q236173,Directed,723,,,6.0,4,0,1,Louis Althusser,Chantal Mouffe
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q219368,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q219368,Directed,725,,,6.0,2,0,1,Julia Kristeva,Judith Butler
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q723621,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q723621,Directed,731,,,1.0,1,0,1,Claude Lévi-Strauss,Paul Nizan
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q2158468,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q2158468,Directed,733,,,2.0,1,0,1,Louis Althusser,Robert Pfaller
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q160780,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q160780,Directed,735,,,2.0,1,0,1,Roland Barthes,Henri Michaux
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q1669526,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q1669526,Directed,737,,,2.0,1,0,1,Louis Althusser,Ralf Konersmann
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q111112,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q111112,Directed,738,,,4.0,1,0,1,Louis Althusser,Peter Schöttler
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q91632,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q91632,Directed,739,,,2.0,1,0,1,Louis Althusser,Wolfgang Fritz Haug
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q160640,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q160640,Directed,740,,,2.0,1,0,1,Emmanuel Levinas,Raymond Aron
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q600687,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q600687,Directed,742,,,2.0,1,0,1,Roland Barthes,Jean-Bertrand Pontalis
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q926000,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q926000,Directed,743,,,2.0,1,0,1,Roland Barthes,Jean Duvignaud
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q310590,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q310590,Directed,745,,,2.0,1,0,1,Roland Barthes,Georges Dumézil
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q317880,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q317880,Directed,746,,,2.0,1,0,1,Roland Barthes,Edgar Morin
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q3553158,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q3553158,Directed,750,,,1.0,1,0,1,Antonin Artaud,Vadim Kozovoï
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q313852,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q313852,Directed,751,,,4.0,3,0,1,Roland Barthes,Tzvetan Todorov
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q932276,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q932276,Directed,753,,,2.0,1,0,1,Roland Barthes,Christian Metz
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q3740314,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q3740314,Directed,754,,,1.0,1,0,1,Antonin Artaud,Mikhail Yampolsky
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q3557406,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q3557406,Directed,755,,,1.0,1,0,1,Antonin Artaud,Victor Lapitski
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q218690,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q218690,Directed,756,,,2.0,1,0,1,Roland Barthes,Raymond Queneau
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q2092681,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q2092681,Directed,757,,,2.0,1,0,1,Emmanuel Levinas,Pier Aldo Rovatti
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q1974529,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q1974529,Directed,758,,,1.0,1,0,1,Antonin Artaud,Boris Dubin
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q509504,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q509504,Directed,759,,,2.0,1,0,1,Roland Barthes,Franco Fortini
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q3629686,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q3629686,Directed,760,,,2.0,1,0,1,Emmanuel Levinas,Augusto Ponzio
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q154756,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q154756,Directed,761,,,3.0,1,0,1,Roland Barthes,Italo Calvino
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q311687,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q311687,Directed,762,,,2.0,1,0,1,Emmanuel Levinas,Giorgio Agamben
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q25120,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q25120,Directed,763,,,2.0,1,0,1,Roland Barthes,Pier Paolo Pasolini
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q12807,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q12807,Directed,765,,,3.0,1,0,1,Roland Barthes,Umberto Eco
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q44306,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q44306,Directed,767,,,1.0,1,0,1,Julia Kristeva,Salman Rushdie
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q266247,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q266247,Directed,768,,,8.0,5,0,1,Roland Barthes,Gérard Genette
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q55972,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q55972,Directed,769,,,2.0,1,0,1,Roland Barthes,André Martinet
